transaction_amount,user_age,account_age_days,num_transactions_last_24h,is_foreign_transaction,is_high_risk_merchant,device_type,card_present,fraud
55.86,67,326,1,0,0,mobile,1,0
67.89,60,1766,3,0,0,mobile,0,0
69.45,43,67,6,0,0,desktop,1,0
113.9,61,304,5,0,0,mobile,0,0
343.92,19,972,0,0,0,mobile,1,0
33.04,37,484,2,1,0,desktop,1,0
15.54,32,929,0,0,0,mobile,0,0
26.4,69,1441,3,0,0,mobile,1,0
261.56,21,149,1,0,0,desktop,0,0
124.55,39,2632,4,0,0,desktop,0,0
40.41,67,2296,2,0,0,desktop,1,0
203.1,55,1125,3,0,0,tablet,0,0
237.11,40,2750,0,0,0,mobile,1,0
224.9,43,96,2,0,0,mobile,0,0
301.49,68,282,2,0,0,mobile,1,0
34.88,28,2370,1,0,0,mobile,0,0
168.8,45,529,4,0,0,mobile,1,0
74.06,19,2311,1,0,0,mobile,0,0
221.42,25,1643,1,0,0,mobile,1,0
156.45,46,580,1,0,0,mobile,1,0
179.77,28,1664,3,0,0,mobile,1,0
128.11,54,2342,2,0,1,mobile,1,0
23.44,35,1632,0,0,0,desktop,0,0
94.5,67,2443,6,0,0,mobile,0,0
501.35,31,2561,2,0,1,mobile,0,0
332.5,27,2969,1,0,0,tablet,0,0
5.3,52,810,1,0,0,desktop,1,0
21.61,26,2968,4,0,0,mobile,0,0
16.95,52,693,4,1,0,mobile,1,0
155.35,28,235,2,0,0,desktop,1,0
204.31,61,952,5,0,0,mobile,0,0
28.82,29,1855,1,0,1,mobile,1,0
84.59,20,1361,0,0,0,desktop,1,0
220.44,56,1032,4,0,0,mobile,1,0
158.37,31,1467,7,0,0,mobile,1,0
93.77,45,1965,3,0,1,mobile,0,0
107.09,28,539,2,0,0,mobile,0,0
85.2,56,820,1,0,0,tablet,1,0
42.38,42,1682,2,0,0,mobile,0,0
99.9,38,272,1,0,0,mobile,1,0
140.11,27,1029,1,0,0,desktop,1,0
247.93,60,1923,3,0,0,mobile,0,0
121.37,32,1243,3,0,0,mobile,1,0
171.82,36,1142,6,0,0,mobile,1,0
20.93,65,593,3,0,0,mobile,0,0
74.29,39,1606,1,0,0,desktop,0,0
1.13,38,115,4,0,0,mobile,0,0
33.99,69,2311,3,0,0,mobile,0,0
155.56,61,1678,2,0,0,tablet,0,0
576.58,49,1446,7,0,0,mobile,0,1
12.53,67,207,1,0,1,mobile,0,0
61.6,40,2351,0,0,0,mobile,1,0
193.18,30,112,1,0,0,mobile,0,0
27.38,22,1441,2,0,0,mobile,0,0
97.18,21,1883,5,0,0,mobile,1,0
158.49,45,185,1,0,0,mobile,1,0
114.85,31,1765,2,0,0,mobile,0,0
24.99,25,901,1,0,0,mobile,1,0
52.69,26,221,2,0,0,desktop,0,0
183.78,68,1468,1,0,0,desktop,0,0
96.95,52,1094,0,0,0,mobile,1,0
0.63,54,2946,1,0,0,tablet,0,0
171.75,38,2670,4,0,1,desktop,1,1
4.31,35,2475,0,0,1,desktop,1,0
164.32,50,2692,2,0,1,mobile,0,0
27.15,25,2616,3,0,0,desktop,0,0
380.62,68,2013,1,0,0,tablet,0,0
55.05,66,2491,2,0,0,mobile,0,0
47.51,34,601,3,1,0,desktop,1,0
19.35,60,1161,4,0,0,desktop,1,0
43.77,48,504,3,0,1,mobile,0,0
251.13,51,2179,5,0,0,mobile,1,0
673.05,23,218,1,0,0,mobile,0,0
55.12,39,2736,2,0,0,mobile,0,0
71.44,31,2219,2,0,0,mobile,0,0
153.65,20,1499,2,0,0,mobile,1,0
260.79,29,612,3,0,0,desktop,0,0
107.89,53,1153,2,0,1,tablet,1,0
59.62,29,57,2,0,0,mobile,0,0
63.85,62,1205,5,0,0,mobile,1,0
142.74,19,246,2,0,0,mobile,0,0
0.39,19,144,2,0,0,desktop,0,0
115.98,32,368,3,0,0,mobile,1,0
52.71,40,1483,1,0,0,desktop,1,0
189.7,46,2266,3,0,0,mobile,0,0
11.71,34,616,1,0,0,mobile,1,0
106.47,49,1882,2,0,0,mobile,0,0
78.7,24,1589,2,0,0,mobile,1,0
123.38,47,2490,2,0,1,desktop,1,0
8.05,45,2889,2,0,0,mobile,1,0
104.1,31,699,5,0,0,mobile,1,0
98.92,61,876,3,0,1,desktop,0,0
98.7,47,1686,0,0,0,mobile,1,0
111.01,34,2824,1,0,0,mobile,1,0
135.41,49,2810,1,0,0,tablet,1,0
196.16,63,945,0,0,0,mobile,0,0
37.74,23,923,2,0,0,desktop,1,0
209.19,68,2983,4,0,0,desktop,1,0
82.76,41,1747,3,0,0,mobile,1,0
9.62,23,25,0,0,0,mobile,1,0
7.24,44,2854,1,0,1,mobile,1,0
48.82,35,1688,3,0,0,mobile,1,0
184.4,41,1560,3,0,0,desktop,0,0
147.59,54,2812,2,0,0,mobile,0,0
186.49,41,1084,1,0,0,mobile,0,0
87.4,55,434,1,0,0,mobile,0,0
69.62,51,2927,0,0,0,mobile,0,0
19.14,57,1090,3,0,0,desktop,0,0
47.73,64,2958,2,0,0,desktop,1,0
68.3,32,2613,2,0,0,desktop,1,0
11.13,28,1952,3,0,0,desktop,1,0
29.91,39,2154,1,0,0,mobile,1,0
109.42,41,96,1,0,0,mobile,1,0
159.66,18,168,3,0,0,mobile,0,0
768.66,35,2090,3,0,0,tablet,1,0
324.57,61,1903,3,0,0,mobile,0,0
123.46,29,2152,1,0,0,tablet,1,0
65.63,60,1869,0,1,0,desktop,1,1
121.33,45,2568,3,0,0,desktop,0,0
184.82,57,1999,2,0,0,mobile,0,0
15.11,24,2330,2,0,0,mobile,0,0
63.3,40,2995,3,0,0,mobile,0,0
219.76,38,1134,2,0,1,mobile,0,0
58.11,51,2011,6,0,0,tablet,1,0
101.8,28,749,1,0,0,desktop,0,0
106.34,39,1892,3,0,0,desktop,1,0
24.47,59,831,3,0,1,mobile,1,0
53.97,52,49,1,0,0,mobile,1,0
48.87,69,115,1,0,0,desktop,0,0
3.19,46,1179,1,0,0,mobile,0,0
2.94,59,1673,1,1,0,desktop,0,0
213.84,45,2551,3,0,0,desktop,1,0
38.27,35,71,2,0,1,mobile,1,0
87.6,31,1360,2,0,0,desktop,1,0
42.58,35,67,0,0,0,desktop,0,0
338.98,45,1517,1,0,1,mobile,0,1
36.02,41,1674,5,0,0,mobile,1,0
67.38,25,1778,0,1,0,mobile,1,0
247.37,59,967,2,0,1,mobile,1,0
221.37,62,2229,5,0,1,desktop,1,0
24.71,25,1790,1,0,0,mobile,1,0
194.73,21,613,1,1,0,desktop,0,0
73.54,44,1887,2,0,0,mobile,0,0
79.16,53,1623,1,0,0,tablet,0,0
17.19,22,697,0,0,0,tablet,1,0
10.08,50,2651,3,0,0,desktop,0,0
156.21,66,2296,0,0,0,mobile,1,0
82.33,51,1238,1,0,0,mobile,1,0
68.91,47,2407,2,0,0,mobile,1,0
156.9,25,249,2,0,0,mobile,1,0
174.04,56,638,0,0,0,mobile,0,0
20.77,64,950,3,0,0,desktop,0,0
113.06,43,1905,2,0,0,mobile,1,0
17.45,54,1112,0,0,0,mobile,1,0
167.02,51,2711,3,0,1,mobile,1,0
128.39,24,176,3,0,1,tablet,0,0
376.52,57,723,2,0,0,mobile,0,0
8.57,45,2474,4,0,0,mobile,1,0
7.05,56,771,1,0,0,tablet,1,0
39.79,56,1948,2,0,0,mobile,0,0
36.41,45,703,3,1,0,desktop,0,0
34.04,31,2129,2,1,0,desktop,1,0
284.06,67,927,4,0,0,mobile,1,0
34.45,55,138,1,0,0,mobile,1,0
38.09,21,2518,1,0,0,desktop,1,0
170.95,59,2398,5,0,0,mobile,0,0
71.68,35,1150,3,0,1,mobile,1,0
179.91,61,1941,2,0,0,mobile,0,0
8.11,65,1892,5,0,0,mobile,0,0
80.23,42,1879,4,0,0,mobile,0,0
4.1,24,1254,4,0,1,tablet,0,0
7.76,55,1484,5,0,0,tablet,1,0
284.3,45,1369,3,0,1,mobile,1,0
17.99,22,310,3,0,1,mobile,1,0
91.22,20,1044,1,0,0,mobile,1,0
63.54,61,1671,5,0,0,tablet,0,0
51.2,48,1565,8,0,0,mobile,1,0
276.11,64,1584,0,0,0,mobile,1,0
2.65,59,1501,2,0,0,desktop,1,0
130.8,37,2317,0,0,0,mobile,0,0
396.91,36,770,0,1,0,mobile,1,0
98.56,65,16,2,0,0,mobile,0,0
331.42,28,606,0,0,0,desktop,0,0
6.44,57,1382,2,0,0,desktop,1,0
65.12,20,813,2,0,0,desktop,0,0
36.16,40,1991,3,0,0,mobile,1,0
157.49,24,2530,1,0,0,mobile,1,0
477.49,40,895,1,0,0,desktop,0,0
35.57,24,1568,0,0,1,desktop,1,0
127.42,63,2317,4,0,0,mobile,1,0
26.49,51,414,1,0,0,mobile,0,0
99.98,59,25,1,0,0,desktop,1,0
74.82,36,2005,2,0,0,mobile,0,0
429.09,26,316,0,0,0,mobile,1,0
112.54,65,571,2,0,0,mobile,1,0
51.6,68,725,2,0,0,tablet,0,0
14.54,35,1850,2,0,1,desktop,1,0
19.68,58,1300,0,0,0,mobile,1,0
30.64,65,1954,4,0,0,desktop,0,0
34.68,62,389,5,0,0,mobile,0,0
228.15,59,2770,2,0,0,mobile,0,0
98.85,42,444,1,0,0,mobile,0,0
88.93,69,2745,1,0,1,mobile,0,0
14.63,31,971,2,0,0,tablet,0,0
236.05,61,2769,1,0,1,mobile,0,0
153.97,42,2416,2,0,0,mobile,0,0
8.41,36,1965,3,0,0,tablet,1,0
147.65,56,2390,2,0,1,mobile,1,0
94.11,32,1829,2,0,0,mobile,1,0
10.23,33,304,1,0,0,mobile,0,0
73.57,44,764,5,0,0,tablet,1,0
79.56,57,1974,0,0,0,mobile,1,0
21.75,27,816,3,0,0,mobile,1,0
349.58,21,2160,0,0,0,mobile,1,0
227.63,68,878,2,0,0,tablet,1,0
132.68,36,2978,3,1,0,desktop,0,0
74.45,45,703,2,0,1,mobile,0,0
63.68,38,2894,2,0,0,desktop,1,0
126.31,64,944,2,0,0,desktop,0,0
94.61,31,2327,3,0,1,desktop,1,0
7.72,50,2430,2,0,0,desktop,0,0
86.22,65,2061,0,0,0,mobile,1,0
197.04,27,303,1,0,0,desktop,1,0
73.77,36,1580,4,0,0,desktop,1,0
6.4,47,160,2,0,0,mobile,0,0
185.17,39,2202,2,1,0,mobile,0,0
26.98,20,2802,1,0,0,mobile,1,0
35.91,54,2229,1,0,0,desktop,1,0
21.6,58,1204,2,0,0,desktop,1,0
48.1,35,2425,1,0,0,mobile,0,0
169.64,28,2824,1,0,0,desktop,0,0
87.92,65,1192,3,0,0,desktop,0,0
27.51,19,1174,3,0,0,tablet,0,0
252.28,29,2064,1,1,0,mobile,1,0
254.01,23,1115,3,0,0,mobile,0,0
245.36,60,1144,3,0,0,desktop,1,0
32.74,57,1980,2,0,0,mobile,1,0
72.01,61,253,1,0,0,mobile,0,0
503.88,46,1433,3,0,0,mobile,1,0
177.42,47,2079,2,0,0,desktop,1,0
3.31,19,731,2,0,0,mobile,0,0
8.09,26,2337,2,0,0,mobile,1,0
74.82,64,498,3,0,0,mobile,0,0
287.92,19,1429,1,0,1,mobile,1,0
92.85,46,548,3,0,0,tablet,1,0
82.65,50,961,1,0,0,mobile,1,0
13.38,27,132,5,0,0,mobile,1,0
128.33,51,1348,2,0,0,mobile,1,0
207.19,61,858,1,0,0,mobile,1,0
57.45,25,1156,2,0,1,tablet,0,0
179.33,54,2033,2,0,0,tablet,1,0
400.51,50,521,1,0,0,mobile,1,0
27.34,64,30,0,1,0,mobile,1,0
88.91,23,2675,2,0,0,mobile,0,0
40.62,61,2052,3,0,0,mobile,1,0
188.92,57,509,1,0,0,desktop,1,0
103.41,62,1261,2,0,0,mobile,0,0
120.81,36,1559,4,0,0,desktop,1,0
191.89,49,16,2,0,0,desktop,0,0
60.5,44,997,2,0,0,mobile,0,0
295.94,18,1608,2,1,0,desktop,0,0
91.38,60,1840,2,0,0,desktop,0,0
20.63,69,2017,3,0,0,mobile,1,0
142.85,50,1254,2,0,0,tablet,0,0
189.16,57,1744,1,0,0,desktop,0,0
45.71,49,2311,2,0,0,mobile,1,0
233.54,22,1089,2,0,0,tablet,0,0
283.92,34,2313,1,1,0,desktop,0,0
38.91,25,1362,2,0,0,mobile,0,0
492.68,59,378,0,0,0,mobile,1,0
18.2,51,1199,4,0,0,desktop,0,0
27.08,26,476,3,1,0,mobile,0,0
24.43,40,1290,2,1,0,mobile,1,0
269.31,52,329,5,0,0,mobile,0,0
127.46,67,1840,4,0,0,mobile,1,0
19.8,24,1187,2,0,0,desktop,0,0
69.65,32,438,1,0,1,mobile,1,0
114.63,37,1391,0,0,0,mobile,1,0
10.46,67,1774,0,0,0,desktop,1,0
256.87,42,1223,2,0,0,desktop,1,0
195.31,20,1524,0,0,0,desktop,1,0
84.43,63,2064,4,0,0,mobile,1,0
409.81,41,1845,1,0,0,desktop,0,0
64.9,51,1320,2,0,0,desktop,1,0
497.05,63,868,3,1,0,mobile,0,0
132.29,39,2559,2,0,0,desktop,1,0
120.83,28,1812,5,0,0,mobile,0,0
21.78,65,984,1,0,0,mobile,1,0
256.38,25,1263,0,0,0,desktop,1,0
66.93,56,2629,3,0,0,mobile,0,0
21.24,60,1325,2,1,0,desktop,1,0
1.52,52,2054,3,0,0,mobile,0,0
98.45,66,1019,2,0,0,desktop,0,0
89.94,63,1790,0,0,0,mobile,1,0
152.48,55,807,2,0,0,mobile,0,0
265.15,25,1894,1,0,0,mobile,1,0
9.93,54,1410,3,0,0,mobile,0,0
157.79,44,2667,3,0,0,desktop,1,0
24.9,45,1319,1,0,0,desktop,1,0
234.38,57,1142,0,0,0,mobile,1,0
205.15,51,405,3,0,0,mobile,1,0
93.39,49,1787,1,0,0,mobile,0,0
148.65,32,594,6,0,1,desktop,0,0
45.29,61,2614,2,0,0,mobile,1,0
76.45,34,2800,1,0,0,mobile,1,0
206.87,50,12,2,0,0,mobile,1,0
73.78,64,2213,2,0,1,mobile,1,0
53.14,63,2926,0,0,0,mobile,0,0
81.8,69,1318,3,0,0,mobile,1,0
211.41,33,1543,1,1,0,mobile,1,0
48.99,46,2126,2,0,0,mobile,0,0
22.9,26,614,2,0,0,mobile,1,0
149.38,50,1987,3,0,1,mobile,0,0
209.83,66,869,1,0,0,mobile,1,0
12.73,46,812,1,0,1,mobile,0,0
32.91,30,1823,2,0,0,desktop,1,0
18.37,38,767,1,0,1,desktop,0,0
51.31,38,82,3,0,0,desktop,0,0
71.82,22,1745,1,0,0,mobile,1,0
165.79,27,2257,4,0,0,desktop,1,0
126.37,23,522,0,0,0,mobile,1,0
116.4,68,1328,2,0,0,mobile,1,0
52.13,30,994,5,0,0,mobile,0,0
221.0,18,2513,3,0,0,mobile,0,0
76.48,37,1526,3,0,0,mobile,0,0
464.19,64,1470,2,0,0,mobile,1,0
120.66,63,2676,4,0,0,mobile,1,0
16.2,25,1514,3,0,0,tablet,0,0
135.31,27,781,0,0,0,desktop,1,0
47.18,26,1452,1,0,0,tablet,0,0
139.13,66,559,6,1,0,mobile,0,0
8.66,58,2139,4,0,0,desktop,1,0
23.07,20,2038,5,1,0,desktop,0,0
232.33,28,1754,3,0,0,tablet,1,0
30.93,29,860,3,0,0,mobile,0,0
217.71,27,1613,0,0,0,desktop,1,0
39.3,42,556,2,0,0,mobile,1,0
123.56,66,156,2,0,0,mobile,0,0
142.16,66,2050,3,0,0,mobile,0,0
86.25,42,1381,1,0,1,tablet,0,0
43.71,28,825,5,0,0,mobile,0,0
28.69,53,1593,7,0,0,mobile,1,0
4.05,56,2850,3,0,0,tablet,1,0
43.48,43,1082,2,0,0,mobile,0,0
127.07,31,1204,4,0,0,desktop,1,0
334.27,56,493,1,0,0,desktop,0,0
245.94,57,669,0,0,0,mobile,1,0
174.33,18,75,2,0,0,mobile,0,0
186.39,21,2992,2,0,0,mobile,1,0
131.23,47,371,0,1,0,tablet,1,0
36.18,29,587,2,0,0,desktop,1,0
285.27,52,329,0,0,0,mobile,0,0
133.31,30,590,1,0,0,mobile,1,0
98.64,69,1791,0,0,0,mobile,1,0
14.12,48,777,2,0,0,desktop,1,0
71.1,55,2023,1,0,0,mobile,0,0
74.02,60,2352,1,0,0,mobile,1,0
239.91,40,579,0,0,0,desktop,1,0
94.93,21,221,0,0,0,mobile,0,0
57.44,69,1188,1,0,0,mobile,1,0
451.63,33,1504,0,0,0,desktop,0,0
14.08,24,2423,7,0,0,mobile,1,0
65.9,39,1708,1,0,0,mobile,1,0
5.15,46,1746,4,0,0,desktop,0,0
161.6,28,188,2,0,0,mobile,0,0
300.24,50,1215,4,0,1,desktop,0,0
39.43,46,1110,2,0,0,desktop,0,0
234.52,56,2522,2,0,0,desktop,0,0
41.47,29,844,2,0,0,desktop,1,0
289.98,24,531,4,1,0,desktop,1,0
168.27,56,1071,1,0,0,mobile,1,0
196.11,59,963,2,0,0,mobile,1,0
2.18,65,2523,3,0,0,mobile,0,0
395.01,43,1170,5,0,1,desktop,0,0
155.65,57,2994,1,0,0,mobile,1,0
43.62,26,1406,2,0,0,mobile,0,0
212.21,58,517,0,0,1,desktop,0,0
39.67,51,1889,3,0,0,mobile,0,0
247.4,62,2474,3,0,0,desktop,1,0
14.33,30,1492,0,0,1,mobile,1,0
145.96,53,1118,1,0,0,mobile,1,0
93.37,42,133,0,0,0,mobile,0,0
12.18,41,314,0,0,0,mobile,1,0
33.23,61,591,1,0,0,mobile,0,0
1.5,34,1544,3,0,0,mobile,1,0
75.91,19,2207,2,0,0,mobile,0,0
43.02,30,2709,5,0,0,desktop,1,0
109.46,48,1886,2,0,0,mobile,1,0
42.33,46,1627,2,0,0,desktop,1,0
42.79,67,748,2,0,1,desktop,1,0
163.13,45,1498,1,0,0,mobile,1,0
5.92,44,801,2,1,1,mobile,0,1
279.84,32,2458,1,0,0,mobile,1,0
229.48,48,1498,0,0,0,tablet,1,0
132.24,57,1380,4,0,0,desktop,1,0
107.94,32,680,1,0,1,mobile,0,0
267.41,50,2162,3,0,0,mobile,0,0
24.6,37,897,1,0,0,tablet,1,0
9.87,59,1547,2,0,0,desktop,1,0
32.86,29,1794,2,0,0,mobile,0,0
189.92,54,2113,1,0,1,mobile,0,0
4.23,26,684,2,0,0,mobile,1,0
104.9,40,1296,0,0,1,desktop,0,0
646.79,25,1686,2,0,0,desktop,1,0
232.3,49,1386,1,0,1,mobile,1,0
88.44,65,2194,1,0,0,mobile,0,0
7.89,31,943,0,0,0,tablet,1,0
213.61,44,1310,3,0,0,desktop,0,0
109.65,42,1034,1,0,0,mobile,1,0
14.65,30,2787,2,0,0,mobile,1,0
11.83,38,2234,1,0,0,mobile,1,0
288.46,62,1621,5,0,0,mobile,1,0
132.75,48,2883,1,0,0,mobile,1,0
212.13,54,809,4,0,0,mobile,1,0
253.41,65,171,1,0,0,tablet,1,0
101.77,60,2261,0,0,0,desktop,1,0
87.44,22,1554,3,0,1,mobile,1,0
67.54,30,1596,3,0,0,desktop,0,0
45.74,45,1624,2,0,0,desktop,1,0
68.43,60,27,3,0,0,mobile,1,0
178.4,42,1014,2,0,0,desktop,1,0
110.53,68,1092,2,0,0,mobile,1,0
267.66,52,2838,1,0,0,desktop,1,0
70.3,64,408,2,0,0,mobile,0,0
112.1,56,1133,3,0,0,mobile,1,0
119.74,24,74,1,0,0,mobile,1,0
107.49,55,2626,2,1,0,mobile,1,0
145.53,49,680,2,0,1,mobile,1,0
32.53,20,1392,2,0,1,tablet,1,0
86.18,62,2834,2,0,0,desktop,1,0
13.21,56,849,1,1,0,mobile,0,0
58.24,54,870,2,0,0,mobile,1,0
80.25,67,237,0,1,0,desktop,1,0
126.74,39,2775,3,0,0,mobile,0,0
360.77,25,2426,3,0,0,mobile,1,0
110.15,34,2709,1,0,0,desktop,0,0
163.32,69,2878,3,0,0,tablet,1,0
84.69,44,906,6,0,1,desktop,1,0
120.65,50,2424,4,0,1,mobile,0,0
8.83,63,619,1,0,0,mobile,1,0
35.23,34,2701,1,0,0,desktop,0,0
53.9,59,1033,0,0,0,tablet,1,0
76.75,29,2244,0,1,1,tablet,1,0
5.61,65,2855,2,0,1,mobile,1,0
18.1,63,2941,1,0,0,desktop,1,0
38.89,44,1314,2,0,0,mobile,1,0
427.08,65,2985,5,0,0,mobile,0,0
48.3,25,847,5,0,0,mobile,1,0
78.94,40,2866,2,0,0,tablet,1,0
26.19,59,1924,3,1,0,mobile,0,0
113.23,66,2612,2,0,1,mobile,0,0
39.53,46,634,2,0,0,tablet,0,0
27.83,67,2727,0,0,0,mobile,0,0
87.22,37,1018,2,0,0,mobile,1,0
0.66,33,8,1,1,0,desktop,1,0
0.92,34,1393,4,0,0,desktop,1,0
29.67,33,1069,0,0,1,mobile,0,0
4.49,36,2392,4,0,0,tablet,1,0
13.72,25,1781,6,0,0,mobile,1,0
49.65,55,2844,3,0,0,tablet,1,0
194.69,55,1643,2,0,0,desktop,0,0
101.85,46,1217,2,0,0,mobile,1,0
86.26,58,849,1,1,0,desktop,1,0
41.69,53,1381,2,0,0,mobile,1,0
322.16,43,62,2,0,0,mobile,1,0
60.7,48,1086,2,0,0,tablet,1,0
10.93,61,2470,2,0,0,mobile,1,0
115.19,29,1818,3,0,0,mobile,0,0
14.5,34,633,2,0,0,mobile,0,0
50.82,32,792,1,0,0,mobile,0,0
84.97,26,2599,2,0,0,desktop,1,0
248.79,56,1301,2,0,0,tablet,1,0
81.64,59,2654,3,0,0,mobile,1,0
145.38,65,1455,2,1,0,mobile,0,0
592.32,29,1139,3,0,0,mobile,0,0
16.92,49,1712,1,0,1,mobile,0,0
38.55,42,525,3,0,0,mobile,0,0
60.22,56,2021,3,0,0,mobile,0,0
65.75,35,899,4,0,0,mobile,0,0
63.52,32,2211,3,0,1,desktop,0,0
285.81,49,787,2,0,0,tablet,1,0
150.23,23,2958,1,0,1,desktop,0,0
112.35,61,1361,5,0,0,desktop,0,0
44.42,60,2427,0,0,0,mobile,0,0
208.33,69,173,0,0,0,desktop,1,0
372.29,52,1000,3,0,0,tablet,1,0
206.58,51,1811,4,0,0,tablet,1,0
0.19,55,64,2,0,0,mobile,1,0
121.4,22,1346,5,0,0,desktop,1,0
6.3,35,975,1,0,0,desktop,0,0
35.75,33,66,0,0,1,mobile,0,0
7.36,25,1867,3,0,0,tablet,1,0
111.1,42,1623,2,0,1,mobile,1,0
139.23,49,458,2,0,0,mobile,1,0
14.59,43,1603,1,0,0,mobile,1,0
58.11,69,2501,2,0,0,mobile,0,0
73.11,39,1958,2,0,0,tablet,0,0
55.26,48,1741,5,0,0,mobile,0,0
15.48,60,1450,3,0,0,mobile,0,0
65.15,27,1960,0,0,0,desktop,0,0
166.92,29,2226,4,0,0,mobile,0,0
8.84,45,1955,1,0,0,desktop,1,0
10.03,23,280,5,0,0,desktop,0,0
52.58,37,2392,1,0,0,mobile,0,0
341.11,22,1041,5,0,0,tablet,0,0
132.52,40,2344,1,0,0,mobile,0,0
136.23,26,2250,1,1,0,desktop,0,0
53.91,46,962,3,0,1,tablet,0,0
108.07,33,2732,1,0,1,desktop,1,0
1.22,63,1943,1,0,0,mobile,1,0
121.3,39,1218,2,0,0,mobile,0,0
293.42,25,375,3,0,0,desktop,1,0
113.79,37,1912,1,0,0,tablet,0,0
248.29,68,35,4,0,0,mobile,0,0
154.47,31,1393,0,0,1,mobile,0,0
15.42,56,2077,2,0,0,mobile,0,0
279.29,54,775,1,0,1,desktop,1,0
8.25,67,221,2,0,1,mobile,1,0
91.62,51,2101,2,0,1,desktop,0,0
18.4,28,2839,2,0,0,desktop,1,0
1.41,57,2124,3,0,0,mobile,0,0
65.79,50,494,3,0,0,mobile,0,0
41.95,48,1712,3,0,0,desktop,0,0
79.86,61,2165,2,0,0,mobile,1,0
103.3,51,280,4,0,0,mobile,0,0
5.37,67,746,3,0,0,mobile,1,0
15.75,24,2997,6,0,0,mobile,1,0
98.15,66,2812,3,0,0,mobile,1,0
50.44,40,2343,1,0,1,desktop,0,0
156.75,63,1475,2,0,0,desktop,0,0
126.77,24,1858,7,1,0,tablet,0,1
224.19,42,1542,2,0,0,mobile,1,0
141.51,20,1097,1,0,0,mobile,1,0
67.44,55,2890,5,0,1,mobile,1,0
134.12,37,1060,3,0,0,mobile,1,0
38.65,51,1923,5,0,0,mobile,1,0
43.89,66,2006,2,0,0,mobile,0,0
186.7,61,497,0,0,1,mobile,1,0
70.96,61,2254,0,0,0,mobile,1,0
192.16,47,2474,1,0,0,mobile,0,0
207.4,34,44,2,0,0,mobile,0,0
233.86,27,1852,3,0,0,mobile,1,0
298.14,52,2653,2,1,0,desktop,0,0
67.66,37,454,2,0,1,mobile,1,0
46.08,35,595,3,0,0,mobile,1,0
104.73,62,1357,1,0,0,mobile,1,0
55.67,61,507,7,0,1,mobile,1,0
110.28,44,794,2,0,0,desktop,1,0
146.73,66,21,6,0,0,mobile,0,0
139.93,53,1400,1,0,0,desktop,1,0
56.31,40,2668,0,0,0,mobile,1,0
21.91,49,2462,1,0,0,desktop,1,0
67.57,27,1095,6,0,0,tablet,1,0
18.46,28,1428,2,0,0,desktop,1,0
264.98,55,1586,2,1,0,mobile,1,0
50.94,23,1815,1,0,1,desktop,1,0
20.13,58,1421,1,1,0,mobile,0,0
3.09,64,337,1,0,1,mobile,0,0
124.55,51,1668,1,0,0,desktop,1,0
121.57,53,910,2,1,1,tablet,0,0
49.97,54,276,2,0,0,mobile,1,0
8.93,34,892,2,0,0,desktop,0,0
63.24,57,13,0,0,0,mobile,1,0
44.74,57,1027,1,0,0,mobile,1,0
135.66,29,974,4,0,0,desktop,1,0
111.7,38,175,5,0,0,mobile,1,0
54.42,57,1409,2,0,0,mobile,0,0
29.49,36,1626,4,0,0,mobile,1,0
531.1,20,1944,0,0,1,desktop,1,1
72.62,35,2289,3,0,1,mobile,1,0
139.88,68,547,6,0,0,mobile,0,0
18.18,36,2062,0,0,0,mobile,1,0
79.77,64,1219,6,0,0,tablet,0,0
3.35,23,1421,2,0,0,desktop,1,0
84.49,33,1455,3,0,0,desktop,1,0
398.97,25,2773,3,0,0,desktop,1,0
58.18,65,1434,0,0,0,mobile,0,0
4.77,35,3,1,0,0,mobile,0,0
3.77,69,2739,1,0,0,mobile,0,0
58.92,65,1843,1,0,1,mobile,1,0
20.93,60,747,2,0,0,mobile,1,0
2.84,56,2817,6,0,0,desktop,1,0
169.38,66,872,2,0,1,mobile,0,0
73.61,66,495,3,0,0,mobile,1,0
40.97,29,2465,2,0,0,mobile,1,0
276.41,62,1415,7,0,0,mobile,1,0
14.81,27,628,3,1,0,mobile,0,0
374.61,24,1076,1,0,0,desktop,1,0
45.22,63,142,2,1,0,mobile,1,0
263.14,18,1488,2,0,1,mobile,1,0
110.84,66,46,2,0,0,desktop,1,0
210.33,53,2892,1,0,0,mobile,1,0
496.32,38,2058,1,0,0,desktop,0,0
40.83,54,664,1,0,0,mobile,1,0
389.72,69,573,1,1,0,desktop,1,0
59.21,41,2030,2,1,0,mobile,0,0
58.44,42,1554,2,0,1,desktop,0,0
49.93,24,1622,2,0,0,mobile,0,0
93.55,59,2697,0,0,0,mobile,1,0
20.09,34,913,2,0,0,desktop,0,0
96.81,46,640,5,0,0,mobile,1,0
93.63,47,2664,2,0,0,mobile,1,0
172.21,24,2746,2,0,0,mobile,0,0
215.24,50,909,2,0,0,mobile,1,0
69.67,24,2226,2,0,0,desktop,1,0
43.2,41,869,2,0,0,desktop,0,0
36.02,28,1030,4,0,0,mobile,0,0
25.97,26,853,4,0,0,mobile,0,0
7.13,29,307,3,1,0,tablet,0,0
50.31,52,2596,2,0,1,mobile,1,0
37.81,21,2375,1,1,0,desktop,1,0
407.25,53,1817,1,0,1,mobile,1,0
97.89,45,395,2,0,0,desktop,1,0
51.19,30,2348,3,0,0,mobile,1,0
104.23,40,749,2,0,0,mobile,0,0
